candidate_id,decision_space_support,decision_space_knn_distance,full_model_input_knn_distance,full_model_input_support_threshold,full_model_input_support,parameter_scenario,supported_fraction,borderline_fraction,out_of_support_fraction
local_2026_02743,supported,0.58983037839,0.734634298004,1.40896007673,supported,ordinary_player,1,0,0
local_2026_02743,supported,0.58983037839,0.734634298004,1.40896007673,supported,stable_player,1,0,0
local_2026_02752,supported,0.644959248027,0.798923404207,1.40896007673,supported,ideal,1,0,0
local_2026_02752,supported,0.644959248027,0.798923404207,1.40896007673,supported,ordinary_player,1,0,0
local_2026_02752,supported,0.644959248027,0.798923404207,1.40896007673,supported,stable_player,1,0,0
local_2026_02841,supported,0.594369681159,0.724663750411,1.40896007673,supported,ideal,1,0,0
local_2026_02841,supported,0.594369681159,0.724663750411,1.40896007673,supported,ordinary_player,1,0,0
local_2026_02841,supported,0.594369681159,0.724663750411,1.40896007673,supported,stable_player,1,0,0
local_2026_02883,supported,0.650272599857,0.824140563484,1.40896007673,supported,ideal,1,0,0
local_2026_02883,supported,0.650272599857,0.824140563484,1.40896007673,supported,ordinary_player,1,0,0
local_2026_02883,supported,0.650272599857,0.824140563484,1.40896007673,supported,stable_player,1,0,0
local_2026_02915,supported,0.641808346847,0.782505332398,1.40896007673,supported,ideal,1,0,0
local_2026_02915,supported,0.641808346847,0.782505332398,1.40896007673,supported,ordinary_player,1,0,0
local_2026_02915,supported,0.641808346847,0.782505332398,1.40896007673,supported,stable_player,1,0,0
local_2026_02949,supported,0.606743363716,0.781459805855,1.40896007673,supported,ideal,1,0,0
local_2026_02949,supported,0.606743363716,0.781459805855,1.40896007673,supported,ordinary_player,1,0,0
local_2026_02949,supported,0.606743363716,0.781459805855,1.40896007673,supported,stable_player,1,0,0
local_2026_02954,supported,0.709148433136,0.85356840487,1.40896007673,supported,ideal,1,0,0
local_2026_02954,supported,0.709148433136,0.85356840487,1.40896007673,supported,ordinary_player,1,0,0
local_2026_02954,supported,0.709148433136,0.85356840487,1.40896007673,supported,stable_player,1,0,0
local_2026_02983,supported,0.684265136885,0.838152868445,1.40896007673,supported,ideal,1,0,0
local_2026_02983,supported,0.684265136885,0.838152868445,1.40896007673,supported,ordinary_player,1,0,0
local_2026_02983,supported,0.684265136885,0.838152868445,1.40896007673,supported,stable_player,1,0,0
local_2026_02990,supported,0.666767187079,0.822128615578,1.40896007673,supported,ideal,1,0,0
local_2026_02990,supported,0.666767187079,0.822128615578,1.40896007673,supported,ordinary_player,1,0,0
local_2026_02990,supported,0.666767187079,0.822128615578,1.40896007673,supported,stable_player,1,0,0
local_2026_03028,supported,0.598006972129,0.721664431471,1.40896007673,supported,ideal,1,0,0
local_2026_03028,supported,0.598006972129,0.721664431471,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03028,supported,0.598006972129,0.721664431471,1.40896007673,supported,stable_player,1,0,0
local_2026_03029,supported,0.673843316063,0.851769061384,1.40896007673,supported,ideal,1,0,0
local_2026_03029,supported,0.673843316063,0.851769061384,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03029,supported,0.673843316063,0.851769061384,1.40896007673,supported,stable_player,1,0,0
local_2026_03091,supported,0.671296523882,0.826340176565,1.40896007673,supported,ideal,1,0,0
local_2026_03091,supported,0.671296523882,0.826340176565,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03091,supported,0.671296523882,0.826340176565,1.40896007673,supported,stable_player,1,0,0
local_2026_03097,supported,0.746987506862,0.881445700869,1.40896007673,supported,ideal,1,0,0
local_2026_03097,supported,0.746987506862,0.881445700869,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03097,supported,0.746987506862,0.881445700869,1.40896007673,supported,stable_player,1,0,0
local_2026_03128,supported,0.698860941009,0.842657092483,1.40896007673,supported,ideal,1,0,0
local_2026_03128,supported,0.698860941009,0.842657092483,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03128,supported,0.698860941009,0.842657092483,1.40896007673,supported,stable_player,1,0,0
local_2026_03130,supported,0.657067739489,0.790584361684,1.40896007673,supported,ideal,1,0,0
local_2026_03130,supported,0.657067739489,0.790584361684,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03130,supported,0.657067739489,0.790584361684,1.40896007673,supported,stable_player,1,0,0
local_2026_03142,supported,0.726367283947,0.880865268031,1.40896007673,supported,ideal,1,0,0
local_2026_03142,supported,0.726367283947,0.880865268031,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03142,supported,0.726367283947,0.880865268031,1.40896007673,supported,stable_player,1,0,0
local_2026_03159,supported,0.690735539236,0.856900682296,1.40896007673,supported,ideal,1,0,0
local_2026_03159,supported,0.690735539236,0.856900682296,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03159,supported,0.690735539236,0.856900682296,1.40896007673,supported,stable_player,1,0,0
local_2026_03193,supported,0.691598433924,0.843165617734,1.40896007673,supported,ideal,1,0,0
local_2026_03193,supported,0.691598433924,0.843165617734,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03193,supported,0.691598433924,0.843165617734,1.40896007673,supported,stable_player,1,0,0
local_2026_03198,supported,0.644493953996,0.814119712119,1.40896007673,supported,ideal,1,0,0
local_2026_03198,supported,0.644493953996,0.814119712119,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03198,supported,0.644493953996,0.814119712119,1.40896007673,supported,stable_player,1,0,0
local_2026_03204,supported,0.585085364931,0.715305712577,1.40896007673,supported,ideal,1,0,0
local_2026_03204,supported,0.585085364931,0.715305712577,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03204,supported,0.585085364931,0.715305712577,1.40896007673,supported,stable_player,1,0,0
local_2026_03207,supported,0.615230385662,0.738627177307,1.40896007673,supported,ideal,1,0,0
local_2026_03207,supported,0.615230385662,0.738627177307,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03207,supported,0.615230385662,0.738627177307,1.40896007673,supported,stable_player,1,0,0
local_2026_03227,supported,0.613167909788,0.771803114871,1.40896007673,supported,ideal,1,0,0
local_2026_03227,supported,0.613167909788,0.771803114871,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03227,supported,0.613167909788,0.771803114871,1.40896007673,supported,stable_player,1,0,0
local_2026_03229,supported,0.675158018909,0.835519268956,1.40896007673,supported,ideal,1,0,0
local_2026_03229,supported,0.675158018909,0.835519268956,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03229,supported,0.675158018909,0.835519268956,1.40896007673,supported,stable_player,1,0,0
local_2026_03251,supported,0.624436664132,0.751739408818,1.40896007673,supported,ideal,1,0,0
local_2026_03251,supported,0.624436664132,0.751739408818,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03251,supported,0.624436664132,0.751739408818,1.40896007673,supported,stable_player,1,0,0
local_2026_03267,supported,0.657769618933,0.818804337657,1.40896007673,supported,ideal,1,0,0
local_2026_03267,supported,0.657769618933,0.818804337657,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03267,supported,0.657769618933,0.818804337657,1.40896007673,supported,stable_player,1,0,0
local_2026_03270,supported,0.668664208428,0.841873855353,1.40896007673,supported,ideal,1,0,0
local_2026_03270,supported,0.668664208428,0.841873855353,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03270,supported,0.668664208428,0.841873855353,1.40896007673,supported,stable_player,1,0,0
local_2026_03315,supported,0.64748812475,0.785736520744,1.40896007673,supported,ideal,1,0,0
local_2026_03315,supported,0.64748812475,0.785736520744,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03315,supported,0.64748812475,0.785736520744,1.40896007673,supported,stable_player,1,0,0
local_2026_03328,supported,0.593173043477,0.733923440737,1.40896007673,supported,ideal,1,0,0
local_2026_03328,supported,0.593173043477,0.733923440737,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03328,supported,0.593173043477,0.733923440737,1.40896007673,supported,stable_player,1,0,0
local_2026_03330,supported,0.6794792832,0.835622549081,1.40896007673,supported,ideal,1,0,0
local_2026_03330,supported,0.6794792832,0.835622549081,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03330,supported,0.6794792832,0.835622549081,1.40896007673,supported,stable_player,1,0,0
local_2026_03344,supported,0.674150212493,0.842422817701,1.40896007673,supported,ideal,1,0,0
local_2026_03344,supported,0.674150212493,0.842422817701,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03344,supported,0.674150212493,0.842422817701,1.40896007673,supported,stable_player,1,0,0
local_2026_03392,supported,0.575200852926,0.707810255959,1.40896007673,supported,ideal,1,0,0
local_2026_03392,supported,0.575200852926,0.707810255959,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03392,supported,0.575200852926,0.707810255959,1.40896007673,supported,stable_player,1,0,0
local_2026_03393,supported,0.645476948771,0.781346398982,1.40896007673,supported,ideal,1,0,0
local_2026_03393,supported,0.645476948771,0.781346398982,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03393,supported,0.645476948771,0.781346398982,1.40896007673,supported,stable_player,1,0,0
local_2026_03414,supported,0.746772721743,0.89497580994,1.40896007673,supported,ideal,1,0,0
local_2026_03414,supported,0.746772721743,0.89497580994,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03414,supported,0.746772721743,0.89497580994,1.40896007673,supported,stable_player,1,0,0
local_2026_03459,supported,0.669881793593,0.811502599082,1.40896007673,supported,ideal,1,0,0
local_2026_03459,supported,0.669881793593,0.811502599082,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03459,supported,0.669881793593,0.811502599082,1.40896007673,supported,stable_player,1,0,0
local_2026_03460,supported,0.621582209201,0.756343156557,1.40896007673,supported,ideal,1,0,0
local_2026_03460,supported,0.621582209201,0.756343156557,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03460,supported,0.621582209201,0.756343156557,1.40896007673,supported,stable_player,1,0,0
local_2026_03472,supported,0.715189766239,0.867166018732,1.40896007673,supported,ideal,1,0,0
local_2026_03472,supported,0.715189766239,0.867166018732,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03472,supported,0.715189766239,0.867166018732,1.40896007673,supported,stable_player,1,0,0
local_2026_03477,supported,0.657394699035,0.817521244681,1.40896007673,supported,ideal,1,0,0
local_2026_03477,supported,0.657394699035,0.817521244681,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03477,supported,0.657394699035,0.817521244681,1.40896007673,supported,stable_player,1,0,0
local_2026_03484,supported,0.757436285349,0.896319876892,1.40896007673,supported,ideal,1,0,0
local_2026_03484,supported,0.757436285349,0.896319876892,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03484,supported,0.757436285349,0.896319876892,1.40896007673,supported,stable_player,1,0,0
local_2026_03504,supported,0.649206204197,0.780251718908,1.40896007673,supported,ideal,1,0,0
local_2026_03504,supported,0.649206204197,0.780251718908,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03504,supported,0.649206204197,0.780251718908,1.40896007673,supported,stable_player,1,0,0
local_2026_03512,supported,0.636767408743,0.78174018388,1.40896007673,supported,ideal,1,0,0
local_2026_03512,supported,0.636767408743,0.78174018388,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03512,supported,0.636767408743,0.78174018388,1.40896007673,supported,stable_player,1,0,0
local_2026_03519,supported,0.678749254541,0.840200674742,1.40896007673,supported,ideal,1,0,0
local_2026_03519,supported,0.678749254541,0.840200674742,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03519,supported,0.678749254541,0.840200674742,1.40896007673,supported,stable_player,1,0,0
local_2026_03522,supported,0.737712447549,0.874665080063,1.40896007673,supported,ideal,1,0,0
local_2026_03522,supported,0.737712447549,0.874665080063,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03522,supported,0.737712447549,0.874665080063,1.40896007673,supported,stable_player,1,0,0
local_2026_03523,supported,0.673751426231,0.816312552214,1.40896007673,supported,ideal,1,0,0
local_2026_03523,supported,0.673751426231,0.816312552214,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03523,supported,0.673751426231,0.816312552214,1.40896007673,supported,stable_player,1,0,0
local_2026_03562,supported,0.594916974934,0.722845551479,1.40896007673,supported,ideal,1,0,0
local_2026_03562,supported,0.594916974934,0.722845551479,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03562,supported,0.594916974934,0.722845551479,1.40896007673,supported,stable_player,1,0,0
local_2026_03575,supported,0.651698014628,0.832316181392,1.40896007673,supported,ideal,1,0,0
local_2026_03575,supported,0.651698014628,0.832316181392,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03575,supported,0.651698014628,0.832316181392,1.40896007673,supported,stable_player,1,0,0
local_2026_03589,supported,0.622404738004,0.767280866038,1.40896007673,supported,ideal,1,0,0
local_2026_03589,supported,0.622404738004,0.767280866038,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03589,supported,0.622404738004,0.767280866038,1.40896007673,supported,stable_player,1,0,0
local_2026_03657,supported,0.711536620307,0.853828196937,1.40896007673,supported,ideal,1,0,0
local_2026_03657,supported,0.711536620307,0.853828196937,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03657,supported,0.711536620307,0.853828196937,1.40896007673,supported,stable_player,1,0,0
local_2026_03674,supported,0.580691888024,0.714134173713,1.40896007673,supported,ideal,1,0,0
local_2026_03674,supported,0.580691888024,0.714134173713,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03674,supported,0.580691888024,0.714134173713,1.40896007673,supported,stable_player,1,0,0
local_2026_03680,supported,0.761186533828,0.895645200334,1.40896007673,supported,ideal,1,0,0
local_2026_03680,supported,0.761186533828,0.895645200334,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03680,supported,0.761186533828,0.895645200334,1.40896007673,supported,stable_player,1,0,0
local_2026_03704,supported,0.661370525944,0.820652455836,1.40896007673,supported,ideal,1,0,0
local_2026_03704,supported,0.661370525944,0.820652455836,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03704,supported,0.661370525944,0.820652455836,1.40896007673,supported,stable_player,1,0,0
local_2026_03769,supported,0.628594947015,0.767397458251,1.40896007673,supported,ideal,1,0,0
local_2026_03769,supported,0.628594947015,0.767397458251,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03769,supported,0.628594947015,0.767397458251,1.40896007673,supported,stable_player,1,0,0
local_2026_03773,supported,0.573987991242,0.713874856366,1.40896007673,supported,ideal,1,0,0
local_2026_03773,supported,0.573987991242,0.713874856366,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03773,supported,0.573987991242,0.713874856366,1.40896007673,supported,stable_player,1,0,0
local_2026_03781,supported,0.669244423555,0.83290900402,1.40896007673,supported,ideal,1,0,0
local_2026_03781,supported,0.669244423555,0.83290900402,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03781,supported,0.669244423555,0.83290900402,1.40896007673,supported,stable_player,1,0,0
local_2026_03804,supported,0.651468714942,0.828750347416,1.40896007673,supported,ideal,1,0,0
local_2026_03804,supported,0.651468714942,0.828750347416,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03804,supported,0.651468714942,0.828750347416,1.40896007673,supported,stable_player,1,0,0
local_2026_03827,supported,0.644043309773,0.80401238063,1.40896007673,supported,ideal,1,0,0
local_2026_03827,supported,0.644043309773,0.80401238063,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03827,supported,0.644043309773,0.80401238063,1.40896007673,supported,stable_player,1,0,0
local_2026_03851,supported,0.677440426447,0.836596263368,1.40896007673,supported,ideal,1,0,0
local_2026_03851,supported,0.677440426447,0.836596263368,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03851,supported,0.677440426447,0.836596263368,1.40896007673,supported,stable_player,1,0,0
local_2026_03864,supported,0.674605702634,0.828167309955,1.40896007673,supported,ideal,1,0,0
local_2026_03864,supported,0.674605702634,0.828167309955,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03864,supported,0.674605702634,0.828167309955,1.40896007673,supported,stable_player,1,0,0
local_2026_03904,supported,0.666990751809,0.821323539224,1.40896007673,supported,ideal,1,0,0
local_2026_03904,supported,0.666990751809,0.821323539224,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03904,supported,0.666990751809,0.821323539224,1.40896007673,supported,stable_player,1,0,0
local_2026_03923,supported,0.586683213455,0.722016446215,1.40896007673,supported,ideal,1,0,0
local_2026_03923,supported,0.586683213455,0.722016446215,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03923,supported,0.586683213455,0.722016446215,1.40896007673,supported,stable_player,1,0,0
local_2026_03975,supported,0.592926737196,0.729502851883,1.40896007673,supported,ideal,1,0,0
local_2026_03975,supported,0.592926737196,0.729502851883,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03975,supported,0.592926737196,0.729502851883,1.40896007673,supported,stable_player,1,0,0
local_2026_03980,supported,0.615437946244,0.758087754001,1.40896007673,supported,ideal,1,0,0
local_2026_03980,supported,0.615437946244,0.758087754001,1.40896007673,supported,ordinary_player,1,0,0
local_2026_03980,supported,0.615437946244,0.758087754001,1.40896007673,supported,stable_player,1,0,0
local_2026_04032,supported,0.670981837107,0.823355850892,1.40896007673,supported,ideal,1,0,0
local_2026_04032,supported,0.670981837107,0.823355850892,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04032,supported,0.670981837107,0.823355850892,1.40896007673,supported,stable_player,1,0,0
local_2026_04036,supported,0.623148658481,0.762124697251,1.40896007673,supported,ideal,1,0,0
local_2026_04036,supported,0.623148658481,0.762124697251,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04036,supported,0.623148658481,0.762124697251,1.40896007673,supported,stable_player,1,0,0
local_2026_04110,supported,0.641520326829,0.817175151413,1.40896007673,supported,ideal,1,0,0
local_2026_04110,supported,0.641520326829,0.817175151413,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04110,supported,0.641520326829,0.817175151413,1.40896007673,supported,stable_player,1,0,0
local_2026_04122,supported,0.675128250161,0.835059176939,1.40896007673,supported,ideal,1,0,0
local_2026_04122,supported,0.675128250161,0.835059176939,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04122,supported,0.675128250161,0.835059176939,1.40896007673,supported,stable_player,1,0,0
local_2026_04123,supported,0.639655117191,0.789391302554,1.40896007673,supported,ideal,1,0,0
local_2026_04123,supported,0.639655117191,0.789391302554,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04123,supported,0.639655117191,0.789391302554,1.40896007673,supported,stable_player,1,0,0
local_2026_04134,supported,0.579982343437,0.720859969897,1.40896007673,supported,ideal,1,0,0
local_2026_04134,supported,0.579982343437,0.720859969897,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04134,supported,0.579982343437,0.720859969897,1.40896007673,supported,stable_player,1,0,0
local_2026_04280,supported,0.623239783297,0.763242571098,1.40896007673,supported,ideal,1,0,0
local_2026_04280,supported,0.623239783297,0.763242571098,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04280,supported,0.623239783297,0.763242571098,1.40896007673,supported,stable_player,1,0,0
local_2026_04298,supported,0.662644365352,0.824268341066,1.40896007673,supported,ideal,1,0,0
local_2026_04298,supported,0.662644365352,0.824268341066,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04298,supported,0.662644365352,0.824268341066,1.40896007673,supported,stable_player,1,0,0
local_2026_04302,supported,0.687924661448,0.867665016721,1.40896007673,supported,ideal,1,0,0
local_2026_04302,supported,0.687924661448,0.867665016721,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04302,supported,0.687924661448,0.867665016721,1.40896007673,supported,stable_player,1,0,0
local_2026_04336,supported,0.6269150677,0.78435503404,1.40896007673,supported,ideal,1,0,0
local_2026_04336,supported,0.6269150677,0.78435503404,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04336,supported,0.6269150677,0.78435503404,1.40896007673,supported,stable_player,1,0,0
local_2026_04382,supported,0.631048126127,0.783256116716,1.40896007673,supported,ideal,1,0,0
local_2026_04382,supported,0.631048126127,0.783256116716,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04382,supported,0.631048126127,0.783256116716,1.40896007673,supported,stable_player,1,0,0
local_2026_04427,supported,0.662550508141,0.826285366048,1.40896007673,supported,ideal,1,0,0
local_2026_04427,supported,0.662550508141,0.826285366048,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04427,supported,0.662550508141,0.826285366048,1.40896007673,supported,stable_player,1,0,0
local_2026_04441,supported,0.632578443491,0.76819953993,1.40896007673,supported,ideal,1,0,0
local_2026_04441,supported,0.632578443491,0.76819953993,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04441,supported,0.632578443491,0.76819953993,1.40896007673,supported,stable_player,1,0,0
local_2026_04481,supported,0.613975155818,0.754730561316,1.40896007673,supported,ideal,1,0,0
local_2026_04481,supported,0.613975155818,0.754730561316,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04481,supported,0.613975155818,0.754730561316,1.40896007673,supported,stable_player,1,0,0
local_2026_04482,supported,0.58209302675,0.710375090078,1.40896007673,supported,ideal,1,0,0
local_2026_04482,supported,0.58209302675,0.710375090078,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04482,supported,0.58209302675,0.710375090078,1.40896007673,supported,stable_player,1,0,0
local_2026_04544,supported,0.670775029142,0.835172907393,1.40896007673,supported,ideal,1,0,0
local_2026_04544,supported,0.670775029142,0.835172907393,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04544,supported,0.670775029142,0.835172907393,1.40896007673,supported,stable_player,1,0,0
local_2026_04552,supported,0.578811707492,0.716564571214,1.40896007673,supported,ideal,1,0,0
local_2026_04552,supported,0.578811707492,0.716564571214,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04552,supported,0.578811707492,0.716564571214,1.40896007673,supported,stable_player,1,0,0
local_2026_04586,supported,0.615191890308,0.759095053194,1.40896007673,supported,ideal,1,0,0
local_2026_04586,supported,0.615191890308,0.759095053194,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04586,supported,0.615191890308,0.759095053194,1.40896007673,supported,stable_player,1,0,0
local_2026_04597,supported,0.728219818606,0.869813869351,1.40896007673,supported,ideal,1,0,0
local_2026_04597,supported,0.728219818606,0.869813869351,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04597,supported,0.728219818606,0.869813869351,1.40896007673,supported,stable_player,1,0,0
local_2026_04631,supported,0.627964267393,0.769610289953,1.40896007673,supported,ideal,1,0,0
local_2026_04631,supported,0.627964267393,0.769610289953,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04631,supported,0.627964267393,0.769610289953,1.40896007673,supported,stable_player,1,0,0
local_2026_04651,supported,0.648134798564,0.788411888134,1.40896007673,supported,ideal,1,0,0
local_2026_04651,supported,0.648134798564,0.788411888134,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04651,supported,0.648134798564,0.788411888134,1.40896007673,supported,stable_player,1,0,0
local_2026_04663,supported,0.671049576721,0.832933576079,1.40896007673,supported,ideal,1,0,0
local_2026_04663,supported,0.671049576721,0.832933576079,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04663,supported,0.671049576721,0.832933576079,1.40896007673,supported,stable_player,1,0,0
local_2026_04695,supported,0.649433904413,0.812526535621,1.40896007673,supported,ideal,1,0,0
local_2026_04695,supported,0.649433904413,0.812526535621,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04695,supported,0.649433904413,0.812526535621,1.40896007673,supported,stable_player,1,0,0
local_2026_04734,supported,0.680181665351,0.844215800229,1.40896007673,supported,ideal,1,0,0
local_2026_04734,supported,0.680181665351,0.844215800229,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04734,supported,0.680181665351,0.844215800229,1.40896007673,supported,stable_player,1,0,0
local_2026_04807,supported,0.586667868081,0.740440410223,1.40896007673,supported,ideal,1,0,0
local_2026_04807,supported,0.586667868081,0.740440410223,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04807,supported,0.586667868081,0.740440410223,1.40896007673,supported,stable_player,1,0,0
local_2026_04861,supported,0.611872363189,0.738086912766,1.40896007673,supported,ideal,1,0,0
local_2026_04861,supported,0.611872363189,0.738086912766,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04861,supported,0.611872363189,0.738086912766,1.40896007673,supported,stable_player,1,0,0
local_2026_04863,supported,0.660934942216,0.823684250025,1.40896007673,supported,ideal,1,0,0
local_2026_04863,supported,0.660934942216,0.823684250025,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04863,supported,0.660934942216,0.823684250025,1.40896007673,supported,stable_player,1,0,0
local_2026_04902,supported,0.698721937062,0.843978753008,1.40896007673,supported,ideal,1,0,0
local_2026_04902,supported,0.698721937062,0.843978753008,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04902,supported,0.698721937062,0.843978753008,1.40896007673,supported,stable_player,1,0,0
local_2026_04917,supported,0.642922355167,0.772207238235,1.40896007673,supported,ideal,1,0,0
local_2026_04917,supported,0.642922355167,0.772207238235,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04917,supported,0.642922355167,0.772207238235,1.40896007673,supported,stable_player,1,0,0
local_2026_04952,supported,0.65036628749,0.79697717238,1.40896007673,supported,ideal,1,0,0
local_2026_04952,supported,0.65036628749,0.79697717238,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04952,supported,0.65036628749,0.79697717238,1.40896007673,supported,stable_player,1,0,0
local_2026_04954,supported,0.679353364305,0.832920330132,1.40896007673,supported,ideal,1,0,0
local_2026_04954,supported,0.679353364305,0.832920330132,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04954,supported,0.679353364305,0.832920330132,1.40896007673,supported,stable_player,1,0,0
local_2026_04983,supported,0.642116535164,0.801014404727,1.40896007673,supported,ideal,1,0,0
local_2026_04983,supported,0.642116535164,0.801014404727,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04983,supported,0.642116535164,0.801014404727,1.40896007673,supported,stable_player,1,0,0
local_2026_04986,supported,0.657999329796,0.81066057195,1.40896007673,supported,ideal,1,0,0
local_2026_04986,supported,0.657999329796,0.81066057195,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04986,supported,0.657999329796,0.81066057195,1.40896007673,supported,stable_player,1,0,0
local_2026_04996,supported,0.67420212193,0.858475897644,1.40896007673,supported,ideal,1,0,0
local_2026_04996,supported,0.67420212193,0.858475897644,1.40896007673,supported,ordinary_player,1,0,0
local_2026_04996,supported,0.67420212193,0.858475897644,1.40896007673,supported,stable_player,1,0,0
local_2027_00027,supported,0.809933634378,1.02866944504,1.40896007673,supported,ideal,1,0,0
local_2027_00027,supported,0.809933634378,1.02866944504,1.40896007673,supported,ordinary_player,1,0,0
local_2027_00027,supported,0.809933634378,1.02866944504,1.40896007673,supported,stable_player,1,0,0
local_2027_00043,supported,0.828636268419,1.07567184274,1.40896007673,supported,ideal,1,0,0
local_2027_00043,supported,0.828636268419,1.07567184274,1.40896007673,supported,ordinary_player,1,0,0
local_2027_00043,supported,0.828636268419,1.07567184274,1.40896007673,supported,stable_player,1,0,0
local_2027_00112,supported,0.793837035475,1.01943770077,1.40896007673,supported,ideal,1,0,0
local_2027_00112,supported,0.793837035475,1.01943770077,1.40896007673,supported,ordinary_player,1,0,0
local_2027_00112,supported,0.793837035475,1.01943770077,1.40896007673,supported,stable_player,1,0,0
local_2027_00266,supported,0.79086090014,1.01364544192,1.40896007673,supported,ideal,1,0,0
local_2027_00266,supported,0.79086090014,1.01364544192,1.40896007673,supported,ordinary_player,1,0,0
local_2027_00266,supported,0.79086090014,1.01364544192,1.40896007673,supported,stable_player,1,0,0
local_2027_00336,supported,0.768864588804,0.988591735857,1.40896007673,supported,ideal,1,0,0
local_2027_00336,supported,0.768864588804,0.988591735857,1.40896007673,supported,ordinary_player,1,0,0
local_2027_00336,supported,0.768864588804,0.988591735857,1.40896007673,supported,stable_player,1,0,0
local_2027_00420,supported,0.819547537471,1.04195573949,1.40896007673,supported,ideal,1,0,0
