candidate_id,parameter_scenario,launch_direction_sd_deg,mean_miss_distance_yd,median_miss_distance_yd,p90_miss_distance_yd,p95_miss_distance_yd,maximum_miss_distance_yd,probability_within_3yd,probability_within_5yd,simulations,supported_fraction,borderline_fraction,out_of_support_fraction,p90_ci_low,p90_ci_high,robustness_statistical_tie
local_2026_03315,ordinary_player,1,5.36219988892,5.25835779013,9.11124136517,10.1222394299,15.8468792764,0.2265,0.4645,2000,1,0,0,8.90098749002,9.34744316855,False
local_2026_03315,stable_player,0.5,4.25930397849,4.13176357592,7.5315720089,8.66270204921,12.5181078002,0.346,0.639,2000,1,0,0,7.32577921071,7.75998188669,False
local_2026_03328,ideal,0,3.20324527032,2.7143624206,6.33854649869,7.28452220953,11.8051653168,0.551,0.81,2000,1,0,0,6.06067635491,6.47261355744,False
local_2026_03328,ordinary_player,1,4.90300116014,4.7559444106,8.61904016462,9.76436571396,15.8395281603,0.2815,0.5385,2000,1,0,0,8.40725652334,8.86785256159,False
local_2026_03328,stable_player,0.5,3.7562054615,3.4318644387,6.92076823623,7.88307676839,12.5088208254,0.425,0.722,2000,1,0,0,6.66161364399,7.02197418379,False
local_2026_03330,ideal,0,1.92087425436,1.6879786973,3.30268553335,4.16405330218,11.1751468849,0.866,0.975,2000,1,0,0,3.23246447683,3.48212185135,False
local_2026_03330,ordinary_player,1,4.18053257507,3.90157168529,7.85986726683,9.29478975167,15.564661705,0.4215,0.6355,2000,1,0,0,7.59147139641,8.00219057264,True
local_2026_03330,stable_player,0.5,2.75721929857,2.24635920161,5.25429992678,6.24669895359,11.1751468849,0.6435,0.873,2000,1,0,0,5.14391536568,5.43426902504,False
local_2026_03344,ideal,0,2.93228600755,2.698056796,5.23114028834,5.71773207042,10.6592813323,0.571,0.869,2000,1,0,0,5.12666068601,5.25852421955,False
local_2026_03344,ordinary_player,1,4.65375413439,4.45730583881,8.09045095549,9.25310634431,15.3047542231,0.3115,0.582,2000,1,0,0,7.83917898151,8.30053941861,True
local_2026_03344,stable_player,0.5,3.34432309645,3.13248972544,5.72456670948,6.44183105999,10.7526859141,0.474,0.8075,2000,1,0,0,5.58876104842,5.88411179461,False
local_2026_03392,ideal,0,1.73711698644,1.48222058273,3.25775863633,3.74925062208,6.76244223364,0.8655,0.9925,2000,1,0,0,3.17548735915,3.3209127399,False
local_2026_03392,ordinary_player,1,3.80452661112,3.27585487124,7.65027636101,9.15267924896,14.4760278069,0.462,0.6765,2000,1,0,0,7.21163848919,8.11148963431,True
local_2026_03392,stable_player,0.5,2.52890766705,2.1115880677,5.2691037583,6.11029821825,9.48818240145,0.6515,0.8825,2000,1,0,0,5.05694169011,5.51185475154,True
local_2026_03393,ideal,0,3.05377187485,2.52069090752,5.72020127556,7.17894011569,11.7360978186,0.5845,0.838,2000,1,0,0,5.47475839775,6.05890774426,False
local_2026_03393,ordinary_player,1,4.86794907787,4.71755996343,8.53276999941,9.64912632577,15.7732838056,0.2905,0.543,2000,1,0,0,8.38032343564,8.88081685128,False
local_2026_03393,stable_player,0.5,3.63043919619,3.35827647617,6.60608506306,7.62119162535,12.5820988695,0.442,0.757,2000,1,0,0,6.35462857462,6.89048571002,False
local_2026_03414,ideal,0,1.9479413209,1.70835187757,3.45474128151,4.27799203705,9.33647680636,0.847,0.9775,2000,1,0,0,3.32710376693,3.58674164927,False
local_2026_03414,ordinary_player,1,4.21140047812,3.87440627083,7.76707157389,9.28093395692,15.2994493231,0.4345,0.6205,2000,1,0,0,7.57348974845,8.04899465112,True
local_2026_03414,stable_player,0.5,2.7326093017,2.19293751366,5.19666250438,6.12634651759,9.68415191944,0.655,0.8675,2000,1,0,0,5.12907997578,5.3785161092,True
local_2026_03459,ideal,0,2.66350277434,2.14934009793,5.2278360047,6.35911852171,10.2113153107,0.654,0.886,2000,1,0,0,5.0404329706,5.42282425921,False
local_2026_03459,ordinary_player,1,4.58873451144,4.40370590359,8.30897607212,9.69454546346,15.3961032308,0.3315,0.579,2000,1,0,0,7.94888219458,8.45216212411,True
local_2026_03459,stable_player,0.5,3.4029771627,3.20097667274,6.44928912281,7.30412266887,11.1038834868,0.4795,0.773,2000,1,0,0,6.3008009053,6.57765939122,False
local_2026_03460,ideal,0,1.77669892613,1.61079286588,3.12369508613,3.6831762862,6.23019099609,0.886,0.996,2000,1,0,0,3.03454313528,3.23328441728,False
local_2026_03460,ordinary_player,1,3.83191408932,3.25262921311,7.72668823909,9.20934664318,13.5767538114,0.4715,0.678,2000,1,0,0,7.41740493153,8.11422623427,True
local_2026_03460,stable_player,0.5,2.57193409442,2.11156851705,5.38175083341,6.03701145221,9.87889838411,0.6595,0.874,2000,1,0,0,5.15618185919,5.51292588146,False
local_2026_03472,ideal,0,1.88455694844,1.64363004279,3.3225463058,4.1215582943,10.5237769027,0.8665,0.977,2000,1,0,0,3.22642503511,3.49192437394,False
local_2026_03472,ordinary_player,1,4.18072829661,3.85891265371,7.81062006134,9.2573804041,15.298992238,0.427,0.63,2000,1,0,0,7.64430456258,8.0248272221,True
local_2026_03472,stable_player,0.5,2.71790478998,2.16425744384,5.20503198022,6.19084237802,10.5237769027,0.6515,0.8675,2000,1,0,0,5.12850219478,5.31338483968,True
local_2026_03477,ideal,0,2.15219919771,1.83580214766,4.29052840306,4.85873283392,8.86881127812,0.772,0.9655,2000,1,0,0,4.0075583395,4.39626181664,False
local_2026_03477,ordinary_player,1,4.3095242696,4.17298947044,7.88238200707,9.1561256983,15.3809222589,0.375,0.621,2000,1,0,0,7.61828604665,8.08784706254,True
local_2026_03477,stable_player,0.5,2.95517426475,2.5480416061,5.42266125024,6.15654265071,10.0696203219,0.571,0.8495,2000,1,0,0,5.2646392071,5.54777174685,False
local_2026_03484,ideal,0,1.83645640461,1.6604119744,3.14139519256,3.80428318158,8.89312936372,0.885,0.979,2000,1,0,0,2.99324865866,3.24927238091,False
local_2026_03484,ordinary_player,1,4.1917302291,3.8879466663,7.73715227856,9.3933026759,15.4030557317,0.4365,0.621,2000,1,0,0,7.60620093649,7.95218323088,True
local_2026_03484,stable_player,0.5,2.71009990075,2.10905917419,5.28758756031,6.18959380874,9.46971753437,0.669,0.856,2000,1,0,0,5.20048228205,5.39473589683,False
local_2026_03504,ideal,0,2.86050507689,2.35778390433,5.64962065908,6.70792588343,10.3262867845,0.6225,0.8595,2000,1,0,0,5.4290599531,5.81179723726,False
local_2026_03504,ordinary_player,1,4.72155675474,4.6203952315,8.43868554116,9.49949886062,15.7002896791,0.3135,0.5515,2000,1,0,0,8.27794511454,8.54709212151,False
local_2026_03504,stable_player,0.5,3.49137013703,3.23179463295,6.42576163526,7.44957431507,11.0576277015,0.4695,0.7685,2000,1,0,0,6.21983706279,6.66410525654,False
local_2026_03512,ideal,0,1.86025156176,1.61712396111,3.50081545798,4.12143754673,7.10999460641,0.838,0.9895,2000,1,0,0,3.41379654018,3.72396978956,False
local_2026_03512,ordinary_player,1,3.94823365797,3.50733681481,7.79778464738,9.19204723913,13.7531909557,0.438,0.6685,2000,1,0,0,7.48370486008,8.17458276301,True
local_2026_03512,stable_player,0.5,2.65768100501,2.15317691992,5.41943266661,6.19874126982,9.72096790724,0.6305,0.8675,2000,1,0,0,5.2600863751,5.54953903518,False
local_2026_03519,ideal,0,1.97521072713,1.66554489694,3.72712547121,4.56499103079,6.99248206337,0.819,0.978,2000,1,0,0,3.5442915639,3.88604042116,False
local_2026_03519,ordinary_player,1,4.19800704484,4.05043172756,7.83965366867,9.15192564565,15.3403589559,0.399,0.6395,2000,1,0,0,7.52733471702,8.05367744035,True
local_2026_03519,stable_player,0.5,2.81911075833,2.30989690722,5.28926320896,6.08947184256,9.83347167245,0.6045,0.869,2000,1,0,0,5.21692219012,5.47331306999,False
local_2026_03522,ideal,0,2.09613795282,1.8356573247,3.6806500648,4.31226135541,8.68127992028,0.8085,0.981,2000,1,0,0,3.54370379321,3.91638278096,False
local_2026_03522,ordinary_player,1,4.19461215289,3.64032143658,7.79739190291,9.08698345537,15.3877279691,0.4315,0.6465,2000,1,0,0,7.57302891506,8.07614272193,True
local_2026_03522,stable_player,0.5,2.72418505505,2.30159306786,5.04230086642,5.79810517211,9.95169261062,0.648,0.8945,2000,1,0,0,4.94927921523,5.15939556214,True
local_2026_03523,ideal,0,2.28408064286,1.7465002652,4.5703505518,5.47024525497,9.98665925238,0.741,0.925,2000,1,0,0,4.3667864533,4.75237922036,False
local_2026_03523,ordinary_player,1,4.33715830975,4.15907401025,7.90466660338,9.24549441768,15.4246179105,0.368,0.616,2000,1,0,0,7.70470065663,8.10842083644,True
local_2026_03523,stable_player,0.5,3.01108532465,2.56445184835,5.87805279797,6.69635736027,10.3639000374,0.556,0.8385,2000,1,0,0,5.68224821873,6.0539377668,False
local_2026_03562,ideal,0,1.71651217654,1.45913071952,3.08972197164,3.75723634961,6.53622451735,0.888,0.9855,2000,1,0,0,2.98476628688,3.19454004409,False
local_2026_03562,ordinary_player,1,3.81214920804,3.30060089774,7.66338357225,9.05343628035,13.6976246597,0.4495,0.68,2000,1,0,0,7.20499620417,8.09054786663,True
local_2026_03562,stable_player,0.5,2.47958884515,2.10558075335,5.15415934628,6.06371908931,8.63426200636,0.668,0.8925,2000,1,0,0,4.98787191982,5.3583188738,True
local_2026_03575,ideal,0,2.59217437616,2.35657006291,4.74288948936,5.23529377614,12.8137664146,0.6465,0.9255,2000,1,0,0,4.55828974874,4.80600510334,False
local_2026_03575,ordinary_player,1,4.67314442317,4.51282221865,8.15875608499,9.55854745169,14.2284297189,0.314,0.573,2000,1,0,0,7.94378394028,8.45787259042,True
local_2026_03575,stable_player,0.5,3.36158561288,3.13780390471,5.92748402972,6.83538324239,12.8536661811,0.4825,0.7835,2000,1,0,0,5.80416550923,6.0952217075,False
local_2026_03589,ideal,0,1.73806834389,1.4933738379,3.25081562107,3.88630963132,7.49650299555,0.876,0.982,2000,1,0,0,3.11130088952,3.32657174075,False
local_2026_03589,ordinary_player,1,3.8369039808,3.31872885143,7.66225107356,9.04717174002,13.6341249312,0.4505,0.6785,2000,1,0,0,7.27992935405,7.89525130593,True
local_2026_03589,stable_player,0.5,2.503306663,1.98157052916,5.25194027458,5.98932955749,9.33322144522,0.6605,0.887,2000,1,0,0,4.98805801992,5.41087332373,True
local_2026_03657,ideal,0,2.21935518615,1.99422263018,4.00802786677,4.59785398081,8.77212672692,0.778,0.974,2000,1,0,0,3.82943381027,4.10082742288,False
local_2026_03657,ordinary_player,1,4.232043546,3.61322924853,7.88866975262,9.08933281738,15.7483653227,0.43,0.6505,2000,1,0,0,7.65300088074,8.11660632762,True
local_2026_03657,stable_player,0.5,2.78036247252,2.38912199799,4.96535190034,5.83781268217,9.8637739327,0.6385,0.904,2000,1,0,0,4.91677059893,5.06583919036,True
local_2026_03674,ideal,0,2.15778104538,1.67277641558,4.15858859282,5.61136134037,9.35456430625,0.7675,0.9325,2000,1,0,0,4.009507503,4.38076126031,False
local_2026_03674,ordinary_player,1,4.10069126178,3.58630763522,7.94478082973,9.12989146657,14.7510727758,0.3905,0.642,2000,1,0,0,7.54997988989,8.18800518485,True
local_2026_03674,stable_player,0.5,2.86891129023,2.54957881722,5.75684303326,6.48256194119,10.8671547065,0.5795,0.841,2000,1,0,0,5.63990263264,5.88459875824,False
local_2026_03680,ideal,0,2.14006422131,1.89634294488,3.82575583311,4.40656026366,8.70960335128,0.787,0.977,2000,1,0,0,3.65767641206,3.91463749801,False
local_2026_03680,ordinary_player,1,4.22767665497,3.72952032191,7.75108646394,9.08151906438,15.4666113558,0.4275,0.6395,2000,1,0,0,7.58410620951,8.0183487046,True
local_2026_03680,stable_player,0.5,2.76145577196,2.37796470678,5.08362616965,5.94475625417,9.68611724592,0.6425,0.89,2000,1,0,0,4.9591823639,5.18615490051,True
local_2026_03704,ideal,0,3.14174715882,2.61681425645,6.2105987679,7.23682527494,11.8075203913,0.5585,0.8205,2000,1,0,0,5.88144895567,6.40595716484,False
local_2026_03704,ordinary_player,1,4.99538707734,4.86765326508,8.55452740178,9.81794290157,15.4362022104,0.2685,0.522,2000,1,0,0,8.3873128592,8.94479140425,False
local_2026_03704,stable_player,0.5,3.80121412363,3.64689464564,7.0137118937,7.87187874521,12.5786129749,0.412,0.7215,2000,1,0,0,6.71304293452,7.15833481451,False
local_2026_03769,ideal,0,1.82302684139,1.56263349604,3.40527498038,3.96522165238,7.60254612224,0.845,0.982,2000,1,0,0,3.32442857139,3.50612833267,False
local_2026_03769,ordinary_player,1,3.85018075031,3.30003123837,7.79302042372,9.15359590413,13.560411092,0.4605,0.6695,2000,1,0,0,7.48395154904,8.02396702776,True
local_2026_03769,stable_player,0.5,2.60841548578,2.14637033949,5.51960456359,6.19127616468,9.71728162479,0.6375,0.869,2000,1,0,0,5.2893231933,5.64997897174,False
local_2026_03773,ideal,0,1.74319062455,1.53115861998,3.2229470174,3.72129950998,7.27591835472,0.872,0.9935,2000,1,0,0,3.11769339575,3.27948306299,False
local_2026_03773,ordinary_player,1,3.8164076057,3.25329788076,7.69905758557,9.04126495247,14.5926436474,0.4595,0.685,2000,1,0,0,7.30828750636,8.05556046581,True
local_2026_03773,stable_player,0.5,2.52720562714,2.07787712198,5.17948150373,6.00223087293,9.32323428848,0.664,0.8865,2000,1,0,0,4.99654480293,5.48490697471,True
local_2026_03781,ideal,0,2.09143478781,1.79089763946,3.89391908676,4.60840581221,7.7658877944,0.7845,0.974,2000,1,0,0,3.78371693408,4.09627971762,False
local_2026_03781,ordinary_player,1,4.29059231835,4.13700662869,7.91857260759,9.2493827384,15.3071177792,0.384,0.6255,2000,1,0,0,7.67280723621,8.14474736962,True
local_2026_03781,stable_player,0.5,2.94478711349,2.48512121894,5.46481120757,6.23359393621,9.83347167245,0.578,0.847,2000,1,0,0,5.34659124617,5.55643721052,False
local_2026_03804,ideal,0,2.54402584684,2.36120009749,4.65523090408,5.1254563577,10.7539636792,0.6555,0.9405,2000,1,0,0,4.49243330398,4.78111259764,False
local_2026_03804,ordinary_player,1,4.6245021634,4.45269768155,8.04149896951,9.39994624994,15.1624896481,0.3105,0.5785,2000,1,0,0,7.9070672909,8.26531444176,True
local_2026_03804,stable_player,0.5,3.32690550898,3.13255131074,5.79110496102,6.65937304665,10.7916125268,0.482,0.7925,2000,1,0,0,5.64222086137,5.92500267384,False
local_2026_03827,ideal,0,2.1974772125,1.91132294357,4.13247011362,4.7651634837,8.47452460296,0.768,0.967,2000,1,0,0,3.90417925107,4.31059081222,False
local_2026_03827,ordinary_player,1,4.29840865807,4.02383624466,7.92353178347,9.13147269893,15.5072284094,0.3845,0.631,2000,1,0,0,7.6544185575,8.11906457868,True
local_2026_03827,stable_player,0.5,2.91495414721,2.52911349681,5.23486669953,6.01826886743,10.0714831368,0.582,0.8735,2000,1,0,0,5.12326261337,5.3178148272,True
local_2026_03851,ideal,0,2.36979311661,2.06026413509,4.50464285887,5.12642690312,7.89289289669,0.7145,0.943,2000,1,0,0,4.33713078863,4.60841374147,False
local_2026_03851,ordinary_player,1,4.32008659467,3.9421359518,8.01247848412,9.02526181104,15.4847276707,0.3845,0.6295,2000,1,0,0,7.82077190716,8.18091726292,True
local_2026_03851,stable_player,0.5,2.91679913053,2.51578907281,5.21162539352,6.0202279696,10.8876415988,0.573,0.8725,2000,1,0,0,5.10583202068,5.33149696814,True
local_2026_03864,ideal,0,2.27180226015,1.81824492803,4.39488075681,5.36323680215,9.2561880115,0.7355,0.9335,2000,1,0,0,4.28984396659,4.60040960313,False
local_2026_03864,ordinary_player,1,4.30974071911,4.1517477046,7.90762852276,9.43229906118,15.4246179105,0.3775,0.6205,2000,1,0,0,7.75512241479,8.17538875526,True
local_2026_03864,stable_player,0.5,3.06157472738,2.63753501386,5.98269062133,6.79400623104,10.2547515872,0.544,0.821,2000,1,0,0,5.80626044466,6.12837325221,False
local_2026_03904,ideal,0,1.8736107298,1.63680964705,3.47849504979,4.25588999484,6.64819299193,0.8545,0.9835,2000,1,0,0,3.25858530145,3.6314166489,False
local_2026_03904,ordinary_player,1,4.08559867688,3.83820527263,7.73355032162,9.18637567934,15.266554503,0.4285,0.65,2000,1,0,0,7.52904187362,7.9838984273,True
local_2026_03904,stable_player,0.5,2.70692515189,2.16653761719,5.24322407384,6.15170109156,9.83347167245,0.638,0.88,2000,1,0,0,5.09170559168,5.39925529994,True
local_2026_03923,ideal,0,1.72504724708,1.47476278424,3.09798169603,3.7602804421,7.66625746452,0.889,0.986,2000,1,0,0,2.91941870167,3.22329268004,False
local_2026_03923,ordinary_player,1,3.82301676696,3.30640901868,7.75668916581,8.97879640712,13.8841548237,0.4475,0.6845,2000,1,0,0,7.24484546191,8.1537873623,True
local_2026_03923,stable_player,0.5,2.45690692774,2.06296834014,4.97411827817,5.91763524732,9.28714837245,0.67,0.9025,2000,1,0,0,4.8079321284,5.13804482497,True
local_2026_03975,ideal,0,1.99609700276,1.57924681969,3.76515116629,4.97509135156,8.44160087937,0.8015,0.9505,2000,1,0,0,3.65135544488,3.87768761296,False
local_2026_03975,ordinary_player,1,3.97844896004,3.47614511009,7.8306920351,9.07930576152,13.8615040376,0.415,0.6575,2000,1,0,0,7.46262862942,8.11779399846,True
local_2026_03975,stable_player,0.5,2.71630813692,2.38645889689,5.55003451812,6.28490837926,9.81733959245,0.6025,0.861,2000,1,0,0,5.41231114514,5.66302479865,False
local_2026_03980,ideal,0,1.64591728527,1.4720279372,3.00346826451,3.44010039177,6.50297234332,0.8985,0.998,2000,1,0,0,2.86404319513,3.09983564214,True
local_2026_03980,ordinary_player,1,3.76697495301,3.23953289706,7.6171152217,9.08513043871,13.6173058915,0.471,0.684,2000,1,0,0,7.13518263658,8.0548300528,True
local_2026_03980,stable_player,0.5,2.4396624414,1.92419356203,5.09580427217,5.94255011658,9.92668352285,0.676,0.892,2000,1,0,0,4.91290147989,5.32281301366,True
local_2026_04032,ideal,0,2.52324072631,1.91137364419,4.93993537013,5.92892182104,10.213073353,0.6875,0.9035,2000,1,0,0,4.85377486722,5.11324411091,False
local_2026_04032,ordinary_player,1,4.53213553406,4.40749110373,8.05546545027,9.3471347634,15.3961032308,0.332,0.5915,2000,1,0,0,7.88678320245,8.36346423296,True
local_2026_04032,stable_player,0.5,3.24915736347,2.95648247526,6.16043619261,6.97493754236,10.9631098886,0.5065,0.806,2000,1,0,0,5.97197243063,6.39844237568,False
local_2026_04036,ideal,0,1.89233118397,1.54632057408,3.59766658614,4.4972643214,7.89205730422,0.823,0.965,2000,1,0,0,3.44895124896,3.74918655116,False
local_2026_04036,ordinary_player,1,3.94331156682,3.47496807562,7.76436917686,9.11154340028,13.8684449741,0.427,0.664,2000,1,0,0,7.51379346988,8.23676631123,True
local_2026_04036,stable_player,0.5,2.63558900728,2.20058188499,5.4484242759,6.12668506846,9.59564203887,0.621,0.8715,2000,1,0,0,5.22785018832,5.67645896982,False
local_2026_04110,ideal,0,2.56096672537,2.40854238048,4.58760974254,5.18515078803,10.8311198584,0.6575,0.9365,2000,1,0,0,4.44773355244,4.78115682766,False
local_2026_04110,ordinary_player,1,4.63664069336,4.47842098769,8.13921984778,9.44695782825,15.3944606741,0.3125,0.581,2000,1,0,0,7.92699360712,8.29860217425,True
local_2026_04110,stable_player,0.5,3.33788242405,3.14057512174,5.79668954778,6.79928220453,10.9072247025,0.481,0.787,2000,1,0,0,5.64639401775,5.97477657152,False
local_2026_04122,ideal,0,2.97018530858,2.47369435915,5.89155921306,6.78519753143,10.3262867845,0.59,0.8385,2000,1,0,0,5.67848653868,6.08865800489,False
local_2026_04122,ordinary_player,1,4.85930497671,4.73817119337,8.52515999084,9.82107611342,15.5794113564,0.2825,0.544,2000,1,0,0,8.20989372733,8.90496485513,False
local_2026_04122,stable_player,0.5,3.67963060981,3.53691902139,6.79362728431,7.64009560465,11.3291770062,0.4265,0.735,2000,1,0,0,6.58962769747,6.99291284105,False
local_2026_04123,ideal,0,2.18754346601,1.8903048033,4.26975242579,4.88342713782,8.82163435285,0.778,0.964,2000,1,0,0,3.98557507419,4.45605224756,False
local_2026_04123,ordinary_player,1,4.25634614242,4.05596087665,8.02162276134,8.97784212802,15.6480074525,0.387,0.6305,2000,1,0,0,7.82642607957,8.25456272226,True
local_2026_04123,stable_player,0.5,2.8966779195,2.51836400746,5.25408466477,5.89992817668,9.73443857134,0.586,0.8665,2000,1,0,0,5.13614483689,5.34597206367,True
local_2026_04134,ideal,0,1.96329370535,1.60000560687,3.77954310145,4.5016734885,8.60651245052,0.8145,0.967,2000,1,0,0,3.69034200041,3.83365606096,False
local_2026_04134,ordinary_player,1,3.95638830058,3.45480835473,7.97857400776,8.99591736213,13.8686336123,0.417,0.6695,2000,1,0,0,7.60688961403,8.15912338185,True
local_2026_04134,stable_player,0.5,2.6689279988,2.3135449573,5.37077887458,6.11734544936,10.2567193547,0.6255,0.874,2000,1,0,0,5.15572613465,5.55087823494,False
local_2026_04280,ideal,0,1.84441370736,1.52088492334,3.47010504389,4.09597783326,7.70902090658,0.8335,0.9735,2000,1,0,0,3.40588236174,3.58060833043,False
local_2026_04280,ordinary_player,1,3.88585390804,3.38125880922,7.74472188331,9.19500941834,13.63662185,0.437,0.6685,2000,1,0,0,7.3863557841,8.09076460453,True
local_2026_04280,stable_player,0.5,2.61901784887,2.15337461198,5.52731241505,6.24210991961,9.2638676039,0.6285,0.8715,2000,1,0,0,5.27740290354,5.7018818311,False
local_2026_04298,ideal,0,2.09418357912,1.82360527029,3.89074730309,4.61205133849,8.74627699325,0.78,0.976,2000,1,0,0,3.75963731826,4.12395773594,False
local_2026_04298,ordinary_player,1,4.26887938447,4.11112092206,7.87404021335,9.38954606667,15.3071177792,0.386,0.6255,2000,1,0,0,7.62112299603,8.07947279841,True
local_2026_04298,stable_player,0.5,2.94558939915,2.50891698481,5.45621852165,6.30025397845,9.99117166769,0.5775,0.8465,2000,1,0,0,5.34155865791,5.6969431109,False
local_2026_04302,ideal,0,2.96072862726,2.70657087548,5.19230610818,5.7682351445,10.8226787758,0.5575,0.871,2000,1,0,0,5.11169976895,5.24254748263,False
local_2026_04302,ordinary_player,1,4.71400516554,4.58952168074,8.16026733366,9.36849452811,15.2179390056,0.2975,0.571,2000,1,0,0,8.00412425029,8.30038444015,False
local_2026_04302,stable_player,0.5,3.41911716964,3.21113710037,5.87630980756,6.67269592866,10.8523347152,0.4575,0.792,2000,1,0,0,5.68612296106,6.05459781421,False
local_2026_04336,ideal,0,1.91808473193,1.68395175061,3.36060728137,4.05561439439,11.2885021302,0.864,0.983,2000,1,0,0,3.23496622197,3.47049810474,False
local_2026_04336,ordinary_player,1,4.11014195276,3.70215020702,7.79969347576,9.10854983215,15.4896805687,0.4295,0.6525,2000,1,0,0,7.59506449645,8.04447177576,True
local_2026_04336,stable_player,0.5,2.72493432113,2.30460319128,5.06723510811,6.24876247845,11.2885021302,0.641,0.8915,2000,1,0,0,4.96221215331,5.20655734679,True
local_2026_04382,ideal,0,2.28090261613,2.03583934733,4.34159700136,4.85283390844,8.6914331244,0.7405,0.9645,2000,1,0,0,4.17934184998,4.48049071024,False
local_2026_04382,ordinary_player,1,4.33124615003,4.13622120419,8.07791254892,9.08219178125,15.5742028018,0.3685,0.624,2000,1,0,0,7.88297934111,8.25425984957,True
local_2026_04382,stable_player,0.5,3.01894386319,2.67213001375,5.4437390333,6.16919519047,9.61195745879,0.556,0.8575,2000,1,0,0,5.26856286313,5.53262255033,False
local_2026_04427,ideal,0,2.46895814053,2.00215527263,4.73888865212,5.24598377301,10.7220558107,0.6955,0.928,2000,1,0,0,4.66193873707,4.86207931184,False
local_2026_04427,ordinary_player,1,4.50019883156,4.37997570809,8.09546474589,9.33789743193,15.3079344198,0.3355,0.5975,2000,1,0,0,7.86532598994,8.25887799265,True
local_2026_04427,stable_player,0.5,3.18738490662,2.9031187474,5.79975745696,6.90375393595,11.8706466398,0.5115,0.826,2000,1,0,0,5.68490617742,5.98826982826,False
local_2026_04441,ideal,0,1.68595256687,1.53201775836,2.92503896848,3.43676555252,6.38394825437,0.9055,0.9955,2000,1,0,0,2.81688904224,3.06421538408,True
local_2026_04441,ordinary_player,1,3.80998843299,3.28910965107,7.58833641938,9.11758223221,13.5767538114,0.464,0.6795,2000,1,0,0,7.20380374135,8.00576905231,True
local_2026_04441,stable_player,0.5,2.48054763962,1.97434573851,5.09898202532,5.92484613087,9.88301699594,0.678,0.895,2000,1,0,0,4.91203683321,5.21450237914,True
local_2026_04481,ideal,0,2.00429792778,1.60944530395,3.82392320874,4.88036885909,9.26906269841,0.8075,0.951,2000,1,0,0,3.63849918364,4.09203001523,False
local_2026_04481,ordinary_player,1,4.01513228334,3.54600691962,7.85934824575,9.09798276657,13.9971649577,0.414,0.6495,2000,1,0,0,7.44058406615,8.21083576132,True
local_2026_04481,stable_player,0.5,2.70618699268,2.32997140751,5.48882541846,6.2315105638,10.3125570418,0.6145,0.8665,2000,1,0,0,5.36829270972,5.68482397746,False
local_2026_04482,ideal,0,1.73056106658,1.48165390495,3.14211364333,3.75543395252,6.76244223364,0.8825,0.99,2000,1,0,0,3.02737375476,3.23272978805,False
local_2026_04482,ordinary_player,1,3.8033658265,3.26961321125,7.59275546355,9.03085535483,14.4588297647,0.4595,0.687,2000,1,0,0,7.16585883879,8.02260372175,True
local_2026_04482,stable_player,0.5,2.50367868486,2.12516988996,5.17775687693,6.05609671372,9.50996603525,0.661,0.8895,2000,1,0,0,5.00318377708,5.41588303788,True
local_2026_04544,ideal,0,2.64516013222,2.3933851641,4.93182162699,5.39006664141,7.8601519486,0.645,0.9095,2000,1,0,0,4.87791813611,4.99196653852,False
local_2026_04544,ordinary_player,1,4.52120409579,4.22989946379,8.04934097231,9.15266231007,15.4726292819,0.3495,0.6045,2000,1,0,0,7.79808283971,8.26894835398,True
local_2026_04544,stable_player,0.5,3.15599501316,2.84490453696,5.48269490956,6.31603938939,10.7484049932,0.528,0.8385,2000,1,0,0,5.37345589577,5.67662415774,False
local_2026_04552,ideal,0,2.18903098281,1.75586870134,4.17690993375,5.42847681945,9.34566331247,0.753,0.936,2000,1,0,0,3.95928794216,4.33142958196,False
local_2026_04552,ordinary_player,1,4.10248303115,3.59099000275,7.93493188171,9.10946233477,14.1366115988,0.392,0.6465,2000,1,0,0,7.62813699744,8.20507210788,True
local_2026_04552,stable_player,0.5,2.8854092772,2.58371636001,5.77695780934,6.53896881958,10.7527827176,0.575,0.8405,2000,1,0,0,5.6129506014,5.91232893058,False
local_2026_04586,ideal,0,2.1078839992,1.71810449127,3.93331242888,5.36846639389,9.16036418731,0.7695,0.9405,2000,1,0,0,3.75919312088,4.15874268556,False
local_2026_04586,ordinary_player,1,4.05146546174,3.52248969148,7.87447285685,9.22619985143,14.012672918,0.4135,0.644,2000,1,0,0,7.56524342914,8.18533501982,True
local_2026_04586,stable_player,0.5,2.84808218045,2.4708001225,5.70784970496,6.51958050623,10.6097819465,0.583,0.8415,2000,1,0,0,5.58633380644,5.89086485498,False
local_2026_04597,ideal,0,2.20019689539,1.94187019018,4.02735102381,4.73805290132,8.81902984552,0.782,0.9625,2000,1,0,0,3.79450385839,4.11260265242,False
local_2026_04597,ordinary_player,1,4.24728219253,3.72881285409,7.81106244158,9.08073013602,15.4513466406,0.4215,0.634,2000,1,0,0,7.60903133804,8.06660588508,True
local_2026_04597,stable_player,0.5,2.79891055912,2.39636953851,5.11783435895,6.20215557039,9.61985247233,0.6335,0.8845,2000,1,0,0,5.01295060453,5.2187496158,True
local_2026_04631,ideal,0,1.65453117217,1.48419434154,2.97883218752,3.49939630792,6.53772746365,0.903,0.9935,2000,1,0,0,2.83269750325,3.13288222407,True
